customer_id,product_category,product_name,quantity,price_per_item,purchase_date,customer_state,shipping_method
C0470,Clothing,Laptop,5.0,180.72,1724371200000000000,NY,Overnight
C0338,Electronics,Dumbbells,5.0,455.13,1708214400000000000,CA,Express
C0068,Home & Garden,Textbook,5.0,53.99,1714867200000000000,CA,Overnight
C0050,Clothing,Cushion,2.0,325.94,1727481600000000000,NY,Express
C0164,Home & Garden,Tennis Racket,2.0,412.68,1733011200000000000,CA,Overnight
C0486,Electronics,Shoes,2.0,284.26,1706227200000000000,NY,Express
C0474,Sports,Shoes,5.0,219.06,1734652800000000000,NY,Overnight
C0009,Clothing,Monitor,2.0,349.73,1726358400000000000,CA,Overnight
C0490,Electronics,Jeans,2.0,255.03,1705795200000000000,NY,Overnight
C0214,Books,Rug,4.0,11.47,1734048000000000000,NY,Standard
C0070,Sports,Magazine,4.0,63.44,1722384000000000000,NY,Standard
C0389,Electronics,Headphones,5.0,42.23,1708128000000000000,CA,Standard
C0006,Clothing,Jeans,4.0,76.0,1711324800000000000,CA,Standard
C0169,Clothing,Jeans,3.0,317.83,1711324800000000000,NY,Express
C0006,Sports,Textbook,3.0,330.19,1704931200000000000,CA,Overnight
C0209,Electronics,Magazine,3.0,31.74,1719619200000000000,NY,Standard
C0213,Clothing,Novel,4.0,36.98,1712361600000000000,NY,Overnight
C0168,Books,Cookbook,3.0,108.44,1734220800000000000,CA,Standard
C0495,Books,Rug,3.0,88.36,1728345600000000000,CA,Express
C0099,Electronics,Jeans,5.0,333.01,1724544000000000000,NY,Express
C0313,Books,Plant Pot,3.0,67.44,1707696000000000000,NY,Standard
C0468,Sports,Yoga Mat,3.0,420.8,1732665600000000000,NY,Standard
C0057,Clothing,Headphones,2.0,373.33,1727049600000000000,CA,Standard
C0043,Books,Cushion,3.0,202.06,1710633600000000000,NY,Overnight
C0203,Home & Garden,Tablet,5.0,64.56,1707782400000000000,CA,Overnight
C0015,Electronics,Cushion,2.0,240.72,1730073600000000000,NY,Standard
C0106,Sports,Textbook,5.0,363.67,1706572800000000000,CA,Overnight
C0412,Sports,Dumbbells,2.0,175.72,1716422400000000000,CA,Overnight
C0170,Home & Garden,Headphones,5.0,79.25,1708560000000000000,CA,Standard
C0414,Books,Jeans,3.0,252.63,1725148800000000000,CA,Overnight
C0198,Clothing,Laptop,2.0,284.44,1714608000000000000,CA,Express
C0168,Books,Laptop,3.0,60.2,1722643200000000000,CA,Standard
C0143,Clothing,Novel,3.0,117.49,1720828800000000000,CA,Overnight
C0037,Clothing,Monitor,5.0,472.98,1708387200000000000,CA,Overnight
C0103,Books,Laptop,3.0,351.49,1726272000000000000,NY,Express
C0151,Electronics,Lamp,5.0,422.63,1707264000000000000,CA,Overnight
C0121,Sports,Jacket,3.0,221.4,1712707200000000000,CA,Overnight
C0206,Electronics,Yoga Mat,4.0,267.16,1725148800000000000,CA,Overnight
C0360,Books,Dumbbells,4.0,426.36,1730937600000000000,CA,Express
C0224,Books,Garden Tools,3.0,246.14,1730937600000000000,CA,Standard
C0187,Sports,Shoes,2.0,14.67,1721520000000000000,CA,Overnight
C0393,Sports,Textbook,2.0,366.95,1707091200000000000,NY,Overnight
C0299,Clothing,Dumbbells,4.0,388.73,1704326400000000000,CA,Standard
C0451,Electronics,Laptop,3.0,101.92,1711497600000000000,CA,Express
C0266,Electronics,Headphones,3.0,369.26,1706572800000000000,CA,Express
C0137,Clothing,Plant Pot,5.0,188.97,1722470400000000000,CA,Standard
C0394,Clothing,Basketball,3.0,271.09,1723334400000000000,NY,Standard
C0308,Clothing,Yoga Mat,2.0,121.85,1729987200000000000,NY,Overnight
C0138,Electronics,Garden Tools,4.0,158.79,1726963200000000000,NY,Express
C0113,Books,Smartphone,3.0,239.78,1734652800000000000,NY,Overnight
C0348,Clothing,Plant Pot,5.0,314.41,1706572800000000000,NY,Express
C0245,Clothing,Magazine,4.0,338.97,1719619200000000000,NY,Standard
C0195,Sports,Magazine,3.0,312.04,1726272000000000000,NY,Express
C0393,Books,Novel,5.0,340.61,1717286400000000000,CA,Standard
C0176,Clothing,Jeans,5.0,391.43,1705622400000000000,NY,Overnight
C0487,Clothing,Magazine,5.0,412.61,1731024000000000000,NY,Express
C0469,Electronics,Magazine,4.0,409.76,1722729600000000000,NY,Express
C0164,Clothing,T-Shirt,3.0,58.57,1712361600000000000,CA,Express
C0103,Electronics,Hat,2.0,139.55,1717113600000000000,NY,Standard
C0056,Clothing,Monitor,5.0,183.15,1716940800000000000,CA,Overnight
C0017,Home & Garden,Tennis Racket,3.0,31.44,1713139200000000000,CA,Express
C0025,Electronics,Cookbook,4.0,54.24,1709078400000000000,NY,Express
C0343,Electronics,Textbook,5.0,117.33,1713312000000000000,NY,Express
C0162,Home & Garden,Jeans,4.0,404.33,1708646400000000000,NY,Standard
C0147,Books,Laptop,2.0,363.65,1728000000000000000,CA,Standard
C0424,Clothing,Yoga Mat,4.0,287.63,1721779200000000000,NY,Express
C0101,Sports,Jeans,3.0,277.04,1711670400000000000,NY,Express
C0461,Clothing,Lamp,5.0,113.27,1707696000000000000,NY,Overnight
C0479,Home & Garden,Headphones,2.0,363.56,1714176000000000000,NY,Overnight
C0027,Books,Jacket,4.0,135.47,1734825600000000000,CA,Standard
C0309,Electronics,Laptop,2.0,286.41,1730764800000000000,CA,Express
C0319,Electronics,Monitor,5.0,330.11,1719964800000000000,CA,Overnight
C0050,Books,Dumbbells,2.0,336.02,1722038400000000000,CA,Standard
C0245,Books,Shoes,3.0,160.12,1709942400000000000,NY,Standard
C0120,Clothing,Tablet,3.0,411.91,1730160000000000000,NY,Overnight
C0386,Clothing,Monitor,5.0,73.11,1730764800000000000,CA,Express
C0250,Books,Textbook,3.0,365.68,1731456000000000000,CA,Express
C0323,Electronics,Jacket,2.0,497.64,1708041600000000000,CA,Standard
C0343,Home & Garden,Lamp,4.0,105.71,1716336000000000000,NY,Overnight
C0105,Electronics,Textbook,2.0,136.37,1734998400000000000,CA,Standard
C0388,Books,Cushion,3.0,278.87,1729468800000000000,CA,Express
C0358,Sports,Garden Tools,4.0,169.25,1719446400000000000,NY,Express
C0289,Books,Garden Tools,4.0,88.21,1733097600000000000,CA,Express
C0069,Home & Garden,Novel,4.0,11.56,1728518400000000000,NY,Standard
C0251,Home & Garden,Basketball,5.0,422.99,1724889600000000000,CA,Standard
C0099,Electronics,Hat,4.0,268.65,1725926400000000000,NY,Express
C0432,Electronics,Cookbook,2.0,258.64,1709942400000000000,NY,Express
C0286,Electronics,Cookbook,3.0,338.94,1735516800000000000,CA,Standard
C0121,Electronics,Headphones,2.0,204.38,1709424000000000000,CA,Express
C0176,Clothing,Hat,2.0,496.4,1728950400000000000,NY,Express
C0489,Books,Jeans,4.0,111.78,1709769600000000000,CA,Standard
C0265,Clothing,Plant Pot,3.0,267.31,1715731200000000000,NY,Overnight
C0483,Clothing,Magazine,4.0,255.7,1718064000000000000,CA,Express
C0321,Books,Tablet,4.0,465.19,1713052800000000000,CA,Overnight
C0209,Electronics,Monitor,5.0,313.44,1733961600000000000,CA,Standard
C0412,Clothing,Shoes,3.0,59.05,1728000000000000000,NY,Overnight
C0002,Clothing,Tennis Racket,4.0,492.28,1720915200000000000,NY,Overnight
C0209,Electronics,Rug,4.0,338.14,1711670400000000000,CA,Overnight
C0397,Books,Headphones,4.0,14.02,1709337600000000000,CA,Express
C0091,Home & Garden,Monitor,2.0,98.03,1709251200000000000,CA,Overnight
C0234,Clothing,Garden Tools,4.0,11.78,1708560000000000000,CA,Express
C0312,Books,Basketball,2.0,386.26,1712620800000000000,NY,Express
C0240,Electronics,Jacket,2.0,392.63,1726358400000000000,NY,Express
C0237,Books,Basketball,5.0,348.41,1719619200000000000,CA,Overnight
C0356,Clothing,Monitor,3.0,401.49,1730419200000000000,CA,Overnight
C0412,Electronics,Tablet,4.0,274.09,1727654400000000000,NY,Express
C0347,Home & Garden,Tablet,3.0,261.28,1721952000000000000,CA,Overnight
C0127,Electronics,Jeans,5.0,372.53,1705708800000000000,NY,Express
C0005,Books,Novel,4.0,253.99,1729036800000000000,NY,Standard
C0337,Clothing,Lamp,2.0,40.47,1718236800000000000,NY,Overnight
C0391,Electronics,Tennis Racket,2.0,14.27,1706400000000000000,CA,Express
C0248,Electronics,Cushion,2.0,378.32,1733961600000000000,NY,Standard
C0078,Clothing,Plant Pot,3.0,296.25,1707868800000000000,NY,Express
C0073,Books,Cookbook,2.0,29.61,1711843200000000000,CA,Express
C0119,Books,Smartphone,5.0,425.01,1723680000000000000,CA,Overnight
C0392,Clothing,Tennis Racket,4.0,76.99,1735516800000000000,NY,Overnight
C0249,Sports,T-Shirt,2.0,114.4,1723248000000000000,CA,Standard
C0033,Books,Laptop,3.0,24.83,1721174400000000000,CA,Overnight
C0370,Electronics,Yoga Mat,2.0,362.63,1722902400000000000,CA,Express
C0292,Electronics,Plant Pot,3.0,310.24,1725667200000000000,NY,Overnight
C0444,Electronics,Jacket,5.0,223.66,1730505600000000000,CA,Overnight
C0408,Clothing,Running Shoes,5.0,148.52,1711843200000000000,CA,Overnight
C0029,Home & Garden,Monitor,2.0,104.49,1706918400000000000,CA,Overnight
C0216,Home & Garden,Magazine,5.0,116.57,1712016000000000000,NY,Express
C0387,Clothing,Textbook,5.0,292.97,1721606400000000000,CA,Standard
C0454,Sports,Basketball,4.0,349.1,1708819200000000000,NY,Express
C0493,Electronics,Cookbook,2.0,462.75,1723248000000000000,NY,Express
C0260,Clothing,Basketball,5.0,138.46,1716422400000000000,NY,Express
C0284,Books,Textbook,2.0,433.08,1716249600000000000,NY,Express
C0173,Clothing,Smartphone,3.0,254.82,1705276800000000000,NY,Express
C0122,Books,Dumbbells,3.0,489.92,1717459200000000000,CA,Express
C0036,Home & Garden,Dumbbells,5.0,308.73,1705622400000000000,NY,Express
C0271,Home & Garden,Headphones,4.0,183.97,1731542400000000000,NY,Overnight
C0053,Sports,Lamp,3.0,490.42,1709596800000000000,CA,Standard
C0409,Electronics,Magazine,3.0,390.33,1721952000000000000,CA,Express
C0125,Sports,Jacket,2.0,335.07,1719273600000000000,CA,Overnight
C0407,Home & Garden,Running Shoes,3.0,138.93,1722643200000000000,CA,Overnight
C0189,Home & Garden,Shoes,2.0,240.12,1725235200000000000,CA,Standard
C0092,Clothing,Basketball,2.0,418.51,1726358400000000000,CA,Express
C0224,Books,Tablet,3.0,270.89,1715212800000000000,NY,Overnight
C0313,Home & Garden,Basketball,5.0,74.88,1713225600000000000,NY,Overnight
C0407,Clothing,Textbook,2.0,177.51,1710028800000000000,NY,Express
C0474,Clothing,Monitor,3.0,268.34,1713398400000000000,NY,Express
C0410,Electronics,Textbook,3.0,267.22,1717200000000000000,CA,Overnight
C0047,Books,Yoga Mat,3.0,166.94,1709856000000000000,CA,Overnight
C0221,Electronics,Shoes,2.0,273.87,1722643200000000000,NY,Overnight
C0413,Home & Garden,Magazine,4.0,380.67,1719792000000000000,NY,Standard
C0349,Electronics,Basketball,4.0,493.94,1715644800000000000,CA,Standard
C0499,Sports,Basketball,3.0,221.75,1728345600000000000,CA,Overnight
C0045,Clothing,Rug,3.0,287.98,1727827200000000000,NY,Overnight
C0377,Clothing,Shoes,4.0,180.45,1713657600000000000,NY,Overnight
C0394,Home & Garden,Laptop,4.0,251.81,1719532800000000000,NY,Express
C0078,Clothing,T-Shirt,2.0,96.46,1724284800000000000,CA,Standard
C0209,Sports,Jacket,2.0,405.17,1722556800000000000,NY,Express
C0103,Sports,Monitor,2.0,260.6,1733702400000000000,CA,Overnight
C0491,Home & Garden,Rug,5.0,69.72,1726185600000000000,CA,Overnight
C0307,Books,Smartphone,5.0,350.32,1723680000000000000,CA,Standard
C0311,Home & Garden,Garden Tools,4.0,155.98,1734480000000000000,CA,Overnight
C0238,Books,T-Shirt,2.0,423.05,1730678400000000000,CA,Standard
C0126,Books,Jeans,3.0,348.63,1719792000000000000,CA,Standard
C0013,Home & Garden,Plant Pot,5.0,398.14,1709164800000000000,CA,Overnight
C0134,Home & Garden,Hat,5.0,259.35,1720915200000000000,CA,Express
C0170,Sports,Tennis Racket,2.0,254.47,1719792000000000000,NY,Express
C0488,Home & Garden,Textbook,4.0,306.94,1733356800000000000,CA,Overnight
C0250,Clothing,Cookbook,3.0,114.77,1729728000000000000,NY,Overnight
C0393,Books,T-Shirt,2.0,303.78,1726099200000000000,CA,Overnight
C0227,Home & Garden,Tablet,2.0,125.83,1732406400000000000,CA,Overnight
C0034,Clothing,Headphones,5.0,198.33,1724025600000000000,NY,Express
C0191,Books,Rug,2.0,397.06,1711324800000000000,NY,Standard
C0382,Home & Garden,Novel,4.0,233.63,1709942400000000000,NY,Overnight
C0306,Clothing,Magazine,2.0,334.69,1723420800000000000,CA,Overnight
C0090,Books,Basketball,5.0,414.59,1723766400000000000,NY,Standard
C0037,Electronics,Cookbook,5.0,210.96,1717632000000000000,NY,Overnight
C0008,Electronics,Yoga Mat,5.0,202.3,1718409600000000000,CA,Express
C0422,Clothing,Running Shoes,2.0,226.92,1705968000000000000,NY,Express
C0321,Sports,Laptop,4.0,351.04,1713398400000000000,NY,Overnight
C0005,Electronics,Tennis Racket,3.0,57.35,1715990400000000000,CA,Overnight
C0467,Books,Novel,2.0,385.7,1728000000000000000,NY,Overnight
C0050,Electronics,Cookbook,3.0,326.01,1732060800000000000,CA,Standard
C0411,Home & Garden,Cookbook,4.0,142.19,1712275200000000000,NY,Overnight
C0274,Clothing,Plant Pot,5.0,334.94,1710288000000000000,CA,Express
C0427,Books,Basketball,5.0,304.71,1726704000000000000,NY,Express
C0106,Sports,Basketball,5.0,247.32,1713744000000000000,CA,Express
C0449,Electronics,Jacket,4.0,27.24,1720224000000000000,CA,Express
C0124,Home & Garden,Cushion,2.0,339.26,1728518400000000000,CA,Express
C0131,Clothing,Cushion,4.0,64.4,1712361600000000000,NY,Overnight
C0414,Sports,Tennis Racket,4.0,368.65,1704240000000000000,CA,Standard
C0326,Electronics,Tennis Racket,2.0,77.17,1719014400000000000,CA,Express
C0467,Books,Jeans,4.0,116.28,1721865600000000000,CA,Express
C0050,Sports,Lamp,2.0,228.38,1729987200000000000,CA,Standard
C0485,Clothing,Jeans,4.0,156.28,1733961600000000000,CA,Express
C0275,Electronics,Tablet,4.0,11.15,1707436800000000000,CA,Overnight
C0075,Electronics,Smartphone,4.0,213.13,1707955200000000000,CA,Express
C0269,Sports,Tablet,5.0,332.36,1732320000000000000,NY,Overnight
C0299,Sports,T-Shirt,4.0,26.1,1715904000000000000,NY,Standard
C0250,Electronics,Textbook,4.0,305.09,1726358400000000000,NY,Standard
C0316,Books,Rug,4.0,40.09,1729468800000000000,CA,Standard
C0311,Sports,Dumbbells,4.0,497.51,1712707200000000000,CA,Overnight
C0081,Books,Garden Tools,5.0,155.7,1712448000000000000,NY,Standard
C0232,Home & Garden,Basketball,4.0,71.2,1732233600000000000,CA,Express
C0373,Sports,Tennis Racket,3.0,327.02,1715990400000000000,CA,Standard
C0341,Books,Laptop,3.0,380.18,1726012800000000000,CA,Standard
C0113,Home & Garden,Jeans,3.0,374.31,1719273600000000000,NY,Express
C0279,Clothing,Jacket,5.0,219.6,1726012800000000000,NY,Express
C0473,Electronics,Hat,5.0,11.61,1715126400000000000,CA,Overnight
C0378,Home & Garden,Basketball,2.0,103.85,1729123200000000000,CA,Standard
C0174,Sports,Magazine,2.0,423.02,1707782400000000000,NY,Express
C0034,Electronics,Plant Pot,2.0,338.43,1719964800000000000,NY,Overnight
C0218,Books,Monitor,2.0,97.86,1715644800000000000,NY,Express
C0420,Clothing,Novel,3.0,123.91,1713052800000000000,CA,Overnight
C0468,Electronics,Novel,4.0,306.33,1718150400000000000,NY,Express
C0012,Home & Garden,Textbook,3.0,271.88,1716681600000000000,CA,Standard
C0062,Electronics,Magazine,5.0,97.34,1735257600000000000,NY,Standard
C0282,Home & Garden,Headphones,2.0,409.1,1722038400000000000,CA,Standard
C0206,Electronics,Dumbbells,5.0,226.63,1710806400000000000,CA,Overnight
C0098,Clothing,Yoga Mat,3.0,291.93,1711584000000000000,CA,Overnight
C0467,Home & Garden,Plant Pot,2.0,411.09,1714521600000000000,NY,Overnight
C0435,Home & Garden,Smartphone,2.0,17.04,1724544000000000000,CA,Express
C0169,Clothing,Headphones,2.0,331.79,1722643200000000000,NY,Express
C0490,Electronics,Garden Tools,4.0,252.31,1712275200000000000,CA,Standard
C0164,Clothing,Headphones,2.0,57.91,1716076800000000000,NY,Standard
C0241,Electronics,Headphones,3.0,337.78,1711497600000000000,CA,Standard
C0119,Sports,Jacket,2.0,43.41,1718323200000000000,NY,Standard
C0177,Books,Lamp,2.0,197.44,1721347200000000000,CA,Overnight
C0463,Sports,Textbook,5.0,325.81,1725667200000000000,NY,Standard
C0197,Home & Garden,Cookbook,2.0,72.54,1707264000000000000,CA,Overnight
C0014,Clothing,T-Shirt,5.0,232.41,1710979200000000000,NY,Express
C0407,Home & Garden,Yoga Mat,5.0,388.54,1710288000000000000,NY,Overnight
C0159,Electronics,Shoes,5.0,379.3,1723680000000000000,CA,Standard
C0322,Electronics,Laptop,3.0,26.89,1722211200000000000,NY,Express
C0408,Books,Rug,4.0,147.11,1733011200000000000,CA,Standard
C0190,Books,Hat,5.0,283.9,1712275200000000000,NY,Overnight
C0222,Home & Garden,Tennis Racket,3.0,368.44,1718582400000000000,NY,Overnight
C0416,Clothing,Headphones,4.0,42.34,1726185600000000000,CA,Express
C0217,Clothing,Novel,3.0,330.7,1732060800000000000,NY,Overnight
C0146,Electronics,Tennis Racket,3.0,495.53,1730678400000000000,CA,Standard
C0468,Home & Garden,Yoga Mat,5.0,201.71,1731456000000000000,NY,Standard
C0459,Clothing,Rug,5.0,163.38,1705017600000000000,NY,Express
C0127,Clothing,Lamp,4.0,456.14,1733184000000000000,NY,Express
C0462,Electronics,Garden Tools,4.0,409.77,1712188800000000000,CA,Express
C0436,Electronics,Garden Tools,5.0,70.56,1712707200000000000,CA,Express
C0333,Clothing,Headphones,3.0,340.34,1709424000000000000,NY,Express
C0069,Clothing,Textbook,4.0,48.92,1715040000000000000,NY,Express
C0385,Sports,Jeans,4.0,305.14,1733529600000000000,NY,Standard
C0244,Home & Garden,Hat,5.0,283.96,1719532800000000000,CA,Express
C0077,Clothing,Textbook,2.0,58.06,1719446400000000000,CA,Express
C0307,Home & Garden,T-Shirt,3.0,51.68,1710633600000000000,CA,Standard
C0399,Clothing,Lamp,4.0,454.94,1710806400000000000,CA,Express
C0431,Books,Novel,3.0,335.72,1722556800000000000,NY,Express
C0324,Sports,Shoes,5.0,51.24,1724284800000000000,CA,Overnight
C0267,Home & Garden,Smartphone,4.0,74.7,1733270400000000000,CA,Standard
C0449,Clothing,Rug,3.0,449.94,1727222400000000000,NY,Express
C0456,Clothing,Tablet,3.0,180.58,1717977600000000000,NY,Express
C0195,Clothing,Laptop,5.0,379.16,1716336000000000000,NY,Overnight
C0497,Electronics,Cookbook,5.0,123.24,1718150400000000000,CA,Standard
C0016,Sports,Hat,2.0,260.77,1724803200000000000,NY,Standard
C0479,Books,Tablet,2.0,406.38,1729900800000000000,NY,Overnight
C0197,Electronics,Plant Pot,5.0,449.71,1731369600000000000,CA,Overnight
C0278,Electronics,Tennis Racket,5.0,45.41,1720828800000000000,CA,Express
C0334,Books,Tennis Racket,3.0,322.69,1728345600000000000,NY,Express
C0094,Clothing,Lamp,2.0,359.13,1734825600000000000,NY,Express
C0313,Home & Garden,Cookbook,5.0,364.23,1718928000000000000,NY,Express
C0413,Home & Garden,Cookbook,4.0,216.92,1720310400000000000,CA,Standard
C0039,Electronics,Magazine,3.0,52.46,1704672000000000000,CA,Express
C0287,Sports,Magazine,5.0,442.19,1723161600000000000,CA,Overnight
C0285,Home & Garden,Plant Pot,5.0,354.95,1725753600000000000,NY,Express
C0054,Clothing,Yoga Mat,3.0,151.2,1730419200000000000,NY,Express
C0277,Clothing,Yoga Mat,4.0,47.99,1727308800000000000,NY,Standard
C0221,Clothing,Tablet,5.0,256.82,1720915200000000000,CA,Express
C0042,Home & Garden,Tennis Racket,4.0,99.19,1724025600000000000,CA,Overnight
C0332,Books,Basketball,2.0,18.19,1706572800000000000,CA,Express
C0151,Books,Textbook,4.0,159.65,1734480000000000000,NY,Express
C0359,Electronics,Dumbbells,3.0,373.89,1734652800000000000,NY,Overnight
C0085,Clothing,Cushion,3.0,25.98,1733270400000000000,NY,Overnight
C0013,Electronics,Rug,5.0,122.49,1734480000000000000,NY,Standard
C0307,Sports,Monitor,4.0,334.35,1730937600000000000,NY,Overnight
C0251,Home & Garden,Novel,5.0,77.96,1721260800000000000,NY,Standard
C0377,Sports,Garden Tools,4.0,53.52,1717200000000000000,CA,Overnight
C0445,Electronics,T-Shirt,5.0,318.78,1717545600000000000,CA,Overnight
C0250,Books,Smartphone,5.0,141.59,1721865600000000000,NY,Standard
C0342,Clothing,Tennis Racket,4.0,449.99,1719100800000000000,NY,Express
C0474,Sports,Smartphone,2.0,209.33,1714176000000000000,NY,Overnight
C0427,Electronics,Cookbook,5.0,185.38,1726531200000000000,CA,Express
C0500,Sports,Magazine,5.0,26.11,1722297600000000000,CA,Standard
C0206,Electronics,Basketball,4.0,29.29,1723334400000000000,NY,Express
C0018,Sports,Smartphone,3.0,425.78,1718496000000000000,CA,Express
C0216,Sports,Hat,4.0,35.05,1708560000000000000,CA,Standard
C0119,Clothing,Plant Pot,5.0,70.27,1724198400000000000,CA,Overnight
C0370,Electronics,Tennis Racket,5.0,75.15,1705363200000000000,NY,Standard
C0303,Books,Rug,2.0,233.82,1718496000000000000,NY,Overnight
C0005,Books,Tablet,4.0,82.37,1733961600000000000,CA,Overnight
C0421,Clothing,Monitor,2.0,159.5,1721520000000000000,CA,Overnight
C0316,Sports,Cookbook,5.0,35.2,1704240000000000000,CA,Standard
C0140,Books,Tablet,5.0,125.26,1718409600000000000,NY,Overnight
C0068,Electronics,Headphones,5.0,349.79,1734134400000000000,CA,Overnight
C0452,Clothing,Jeans,3.0,87.42,1732406400000000000,NY,Standard
C0278,Books,Dumbbells,2.0,247.27,1723939200000000000,CA,Standard
C0042,Electronics,Rug,5.0,434.09,1729728000000000000,CA,Overnight
C0013,Clothing,Dumbbells,5.0,467.91,1712880000000000000,CA,Standard
C0442,Home & Garden,Jacket,2.0,136.35,1712966400000000000,NY,Express
C0157,Books,Novel,2.0,179.46,1732924800000000000,NY,Standard
C0030,Clothing,Jeans,3.0,51.48,1730851200000000000,CA,Standard
C0020,Electronics,Garden Tools,2.0,89.8,1722470400000000000,NY,Express
C0334,Electronics,Monitor,4.0,390.71,1714694400000000000,CA,Standard
C0086,Electronics,Hat,4.0,365.65,1708732800000000000,NY,Express
C0025,Sports,Tablet,2.0,124.16,1710115200000000000,CA,Overnight
C0413,Electronics,Garden Tools,3.0,466.42,1731801600000000000,CA,Overnight
C0249,Sports,Lamp,3.0,335.84,1720310400000000000,NY,Standard
C0281,Home & Garden,Rug,3.0,270.47,1729468800000000000,NY,Standard
C0434,Clothing,Monitor,4.0,206.09,1710374400000000000,CA,Express
C0232,Books,Smartphone,3.0,19.69,1708646400000000000,NY,Standard
C0302,Books,T-Shirt,5.0,348.85,1732752000000000000,CA,Express
C0273,Books,Rug,2.0,161.37,1711756800000000000,NY,Overnight
C0007,Electronics,Smartphone,3.0,446.43,1722038400000000000,CA,Express
C0229,Books,Smartphone,4.0,333.28,1725494400000000000,CA,Overnight
C0034,Sports,Hat,2.0,23.69,1726099200000000000,NY,Standard
C0373,Books,Running Shoes,5.0,253.16,1707955200000000000,NY,Overnight
C0282,Home & Garden,Shoes,5.0,75.89,1724544000000000000,NY,Express
C0393,Books,Basketball,4.0,124.02,1731628800000000000,CA,Overnight
C0416,Clothing,Headphones,4.0,334.99,1712188800000000000,CA,Standard
C0401,Books,Tablet,2.0,268.41,1713225600000000000,CA,Standard
C0091,Electronics,Smartphone,5.0,210.09,1721952000000000000,NY,Standard
C0003,Clothing,Tennis Racket,2.0,131.79,1735257600000000000,NY,Express
C0147,Home & Garden,Tablet,3.0,241.92,1727136000000000000,NY,Overnight
C0114,Books,Plant Pot,3.0,336.14,1715299200000000000,NY,Express
C0499,Books,Shoes,2.0,34.25,1731024000000000000,CA,Overnight
C0420,Home & Garden,Tablet,5.0,108.53,1707264000000000000,CA,Standard
C0080,Sports,Cushion,3.0,409.28,1729555200000000000,NY,Express
C0034,Books,Hat,5.0,252.68,1704499200000000000,CA,Standard
C0237,Home & Garden,Monitor,3.0,31.43,1733270400000000000,CA,Overnight
C0459,Clothing,Laptop,4.0,496.96,1722729600000000000,NY,Express
C0402,Sports,Rug,5.0,326.41,1724112000000000000,NY,Express
C0088,Clothing,Plant Pot,4.0,107.3,1716940800000000000,CA,Express
C0415,Clothing,Novel,4.0,271.23,1717286400000000000,NY,Express
C0111,Books,Running Shoes,2.0,463.3,1706400000000000000,NY,Overnight
C0396,Home & Garden,Garden Tools,4.0,204.55,1707609600000000000,CA,Express
C0134,Clothing,Dumbbells,4.0,188.34,1720051200000000000,CA,Express
C0356,Electronics,Dumbbells,4.0,164.67,1729900800000000000,NY,Overnight
C0427,Electronics,Laptop,2.0,284.18,1710720000000000000,CA,Standard
C0454,Sports,Jeans,3.0,312.7,1733011200000000000,CA,Standard
C0335,Clothing,Basketball,4.0,96.47,1707350400000000000,CA,Standard
C0232,Clothing,Smartphone,4.0,105.46,1725408000000000000,CA,Standard
C0262,Sports,Plant Pot,4.0,491.52,1732924800000000000,NY,Express
C0195,Electronics,Lamp,3.0,61.96,1716076800000000000,NY,Overnight
C0004,Sports,Shoes,4.0,71.83,1714176000000000000,NY,Overnight
C0225,Sports,Tennis Racket,4.0,472.36,1719446400000000000,NY,Express
C0084,Electronics,Tennis Racket,2.0,117.74,1722297600000000000,NY,Standard
C0208,Clothing,Headphones,3.0,110.18,1726444800000000000,CA,Overnight
C0220,Sports,Lamp,3.0,428.47,1723593600000000000,NY,Express
C0152,Home & Garden,Shoes,5.0,455.98,1723334400000000000,CA,Overnight
C0360,Home & Garden,Headphones,2.0,364.45,1717632000000000000,CA,Standard
C0174,Home & Garden,Cookbook,2.0,331.05,1709856000000000000,NY,Overnight
C0278,Home & Garden,Dumbbells,2.0,126.66,1727740800000000000,CA,Overnight
C0191,Home & Garden,Laptop,5.0,116.53,1725148800000000000,CA,Express
C0248,Electronics,Textbook,2.0,490.77,1715990400000000000,NY,Express
C0325,Books,Garden Tools,4.0,371.8,1709251200000000000,CA,Overnight
C0089,Clothing,Dumbbells,5.0,158.82,1725494400000000000,NY,Standard
C0422,Home & Garden,Textbook,5.0,170.28,1713398400000000000,CA,Express
C0286,Home & Garden,Jeans,3.0,351.63,1723852800000000000,CA,Express
C0429,Electronics,T-Shirt,2.0,481.23,1733270400000000000,CA,Standard
C0060,Sports,Garden Tools,2.0,420.75,1721606400000000000,CA,Overnight
C0429,Clothing,Hat,2.0,236.68,1726617600000000000,NY,Express
C0038,Home & Garden,Tablet,4.0,56.92,1731196800000000000,NY,Overnight
C0095,Clothing,Lamp,5.0,446.93,1731196800000000000,CA,Express
C0047,Home & Garden,Yoga Mat,3.0,274.71,1725580800000000000,NY,Express
C0043,Books,Lamp,3.0,34.76,1726790400000000000,NY,Express
C0337,Books,Jacket,3.0,190.84,1712361600000000000,NY,Overnight
C0412,Books,Rug,4.0,260.05,1717286400000000000,CA,Standard
C0220,Clothing,Tennis Racket,5.0,211.14,1708387200000000000,NY,Express
C0478,Books,Plant Pot,4.0,155.68,1730073600000000000,CA,Express
C0228,Home & Garden,Cushion,2.0,234.7,1719878400000000000,CA,Express
C0270,Books,Lamp,3.0,46.29,1715990400000000000,CA,Standard
C0441,Home & Garden,Monitor,4.0,470.87,1705536000000000000,NY,Overnight
