customer_id,product_category,product_name,quantity,price_per_item,purchase_date,customer_state,shipping_method
C0416,Clothing,Headphones,4,42,1726185600000000000,CA,Express
C0217,Clothing,Novel,3,331,1732060800000000000,NY,Overnight
C0146,Electronics,Tennis Racket,3,496,1730678400000000000,CA,Standard
C0468,Home & Garden,Yoga Mat,5,202,1731456000000000000,NY,Standard
C0459,Clothing,Rug,5,163,1705017600000000000,NY,Express
C0127,Clothing,Lamp,4,456,1733184000000000000,NY,Express
C0462,Electronics,Garden Tools,4,410,1712188800000000000,CA,Express
C0436,Electronics,Garden Tools,5,71,1712707200000000000,CA,Express
C0333,Clothing,Headphones,3,340,1709424000000000000,NY,Express
C0069,Clothing,Textbook,4,49,1715040000000000000,NY,Express
C0385,Sports,Jeans,4,305,1733529600000000000,NY,Standard
C0244,Home & Garden,Hat,5,284,1719532800000000000,CA,Express
C0077,Clothing,Textbook,2,58,1719446400000000000,CA,Express
C0307,Home & Garden,T-Shirt,3,52,1710633600000000000,CA,Standard
C0399,Clothing,Lamp,4,455,1710806400000000000,CA,Express
C0431,Books,Novel,3,336,1722556800000000000,NY,Express
C0324,Sports,Shoes,5,51,1724284800000000000,CA,Overnight
C0267,Home & Garden,Smartphone,4,75,1733270400000000000,CA,Standard
C0449,Clothing,Rug,3,450,1727222400000000000,NY,Express
C0456,Clothing,Tablet,3,181,1717977600000000000,NY,Express
C0195,Clothing,Laptop,5,379,1716336000000000000,NY,Overnight
C0497,Electronics,Cookbook,5,123,1718150400000000000,CA,Standard
C0016,Sports,Hat,2,261,1724803200000000000,NY,Standard
C0479,Books,Tablet,2,406,1729900800000000000,NY,Overnight
C0197,Electronics,Plant Pot,5,450,1731369600000000000,CA,Overnight
C0278,Electronics,Tennis Racket,5,45,1720828800000000000,CA,Express
C0334,Books,Tennis Racket,3,323,1728345600000000000,NY,Express
C0094,Clothing,Lamp,2,359,1734825600000000000,NY,Express
C0313,Home & Garden,Cookbook,5,364,1718928000000000000,NY,Express
C0413,Home & Garden,Cookbook,4,217,1720310400000000000,CA,Standard
C0039,Electronics,Magazine,3,52,1704672000000000000,CA,Express
C0287,Sports,Magazine,5,442,1723161600000000000,CA,Overnight
C0285,Home & Garden,Plant Pot,5,355,1725753600000000000,NY,Express
C0054,Clothing,Yoga Mat,3,151,1730419200000000000,NY,Express
C0277,Clothing,Yoga Mat,4,48,1727308800000000000,NY,Standard
C0221,Clothing,Tablet,5,257,1720915200000000000,CA,Express
C0042,Home & Garden,Tennis Racket,4,99,1724025600000000000,CA,Overnight
C0332,Books,Basketball,2,18,1706572800000000000,CA,Express
C0151,Books,Textbook,4,160,1734480000000000000,NY,Express
C0359,Electronics,Dumbbells,3,374,1734652800000000000,NY,Overnight
C0085,Clothing,Cushion,3,26,1733270400000000000,NY,Overnight
C0013,Electronics,Rug,5,122,1734480000000000000,NY,Standard
C0307,Sports,Monitor,4,334,1730937600000000000,NY,Overnight
C0251,Home & Garden,Novel,5,78,1721260800000000000,NY,Standard
C0377,Sports,Garden Tools,4,54,1717200000000000000,CA,Overnight
C0445,Electronics,T-Shirt,5,319,1717545600000000000,CA,Overnight
C0250,Books,Smartphone,5,142,1721865600000000000,NY,Standard
C0342,Clothing,Tennis Racket,4,450,1719100800000000000,NY,Express
C0474,Sports,Smartphone,2,209,1714176000000000000,NY,Overnight
C0427,Electronics,Cookbook,5,185,1726531200000000000,CA,Express
C0500,Sports,Magazine,5,26,1722297600000000000,CA,Standard
C0206,Electronics,Basketball,4,29,1723334400000000000,NY,Express
C0018,Sports,Smartphone,3,426,1718496000000000000,CA,Express
C0216,Sports,Hat,4,35,1708560000000000000,CA,Standard
C0119,Clothing,Plant Pot,5,70,1724198400000000000,CA,Overnight
C0370,Electronics,Tennis Racket,5,75,1705363200000000000,NY,Standard
C0303,Books,Rug,2,234,1718496000000000000,NY,Overnight
C0005,Books,Tablet,4,82,1733961600000000000,CA,Overnight
C0421,Clothing,Monitor,2,160,1721520000000000000,CA,Overnight
C0316,Sports,Cookbook,5,35,1704240000000000000,CA,Standard
C0140,Books,Tablet,5,125,1718409600000000000,NY,Overnight
C0068,Electronics,Headphones,5,350,1734134400000000000,CA,Overnight
C0452,Clothing,Jeans,3,87,1732406400000000000,NY,Standard
C0278,Books,Dumbbells,2,247,1723939200000000000,CA,Standard
C0042,Electronics,Rug,5,434,1729728000000000000,CA,Overnight
C0013,Clothing,Dumbbells,5,468,1712880000000000000,CA,Standard
C0442,Home & Garden,Jacket,2,136,1712966400000000000,NY,Express
C0157,Books,Novel,2,179,1732924800000000000,NY,Standard
C0030,Clothing,Jeans,3,51,1730851200000000000,CA,Standard
C0020,Electronics,Garden Tools,2,90,1722470400000000000,NY,Express
C0334,Electronics,Monitor,4,391,1714694400000000000,CA,Standard
C0086,Electronics,Hat,4,366,1708732800000000000,NY,Express
C0025,Sports,Tablet,2,124,1710115200000000000,CA,Overnight
C0413,Electronics,Garden Tools,3,466,1731801600000000000,CA,Overnight
C0249,Sports,Lamp,3,336,1720310400000000000,NY,Standard
C0281,Home & Garden,Rug,3,270,1729468800000000000,NY,Standard
C0434,Clothing,Monitor,4,206,1710374400000000000,CA,Express
C0232,Books,Smartphone,3,20,1708646400000000000,NY,Standard
C0302,Books,T-Shirt,5,349,1732752000000000000,CA,Express
C0273,Books,Rug,2,161,1711756800000000000,NY,Overnight
C0007,Electronics,Smartphone,3,446,1722038400000000000,CA,Express
C0229,Books,Smartphone,4,333,1725494400000000000,CA,Overnight
C0034,Sports,Hat,2,24,1726099200000000000,NY,Standard
C0373,Books,Running Shoes,5,253,1707955200000000000,NY,Overnight
C0282,Home & Garden,Shoes,5,76,1724544000000000000,NY,Express
C0393,Books,Basketball,4,124,1731628800000000000,CA,Overnight
C0416,Clothing,Headphones,4,335,1712188800000000000,CA,Standard
C0401,Books,Tablet,2,268,1713225600000000000,CA,Standard
C0091,Electronics,Smartphone,5,210,1721952000000000000,NY,Standard
C0003,Clothing,Tennis Racket,2,132,1735257600000000000,NY,Express
C0147,Home & Garden,Tablet,3,242,1727136000000000000,NY,Overnight
C0114,Books,Plant Pot,3,336,1715299200000000000,NY,Express
C0499,Books,Shoes,2,34,1731024000000000000,CA,Overnight
C0420,Home & Garden,Tablet,5,109,1707264000000000000,CA,Standard
C0080,Sports,Cushion,3,409,1729555200000000000,NY,Express
C0034,Books,Hat,5,253,1704499200000000000,CA,Standard
C0237,Home & Garden,Monitor,3,31,1733270400000000000,CA,Overnight
C0459,Clothing,Laptop,4,497,1722729600000000000,NY,Express
C0402,Sports,Rug,5,326,1724112000000000000,NY,Express
C0088,Clothing,Plant Pot,4,107,1716940800000000000,CA,Express
C0415,Clothing,Novel,4,271,1717286400000000000,NY,Express
C0111,Books,Running Shoes,2,463,1706400000000000000,NY,Overnight
C0396,Home & Garden,Garden Tools,4,205,1707609600000000000,CA,Express
C0134,Clothing,Dumbbells,4,188,1720051200000000000,CA,Express
C0356,Electronics,Dumbbells,4,165,1729900800000000000,NY,Overnight
C0427,Electronics,Laptop,2,284,1710720000000000000,CA,Standard
C0454,Sports,Jeans,3,313,1733011200000000000,CA,Standard
C0335,Clothing,Basketball,4,96,1707350400000000000,CA,Standard
C0232,Clothing,Smartphone,4,105,1725408000000000000,CA,Standard
C0262,Sports,Plant Pot,4,492,1732924800000000000,NY,Express
C0195,Electronics,Lamp,3,62,1716076800000000000,NY,Overnight
C0004,Sports,Shoes,4,72,1714176000000000000,NY,Overnight
C0225,Sports,Tennis Racket,4,472,1719446400000000000,NY,Express
C0084,Electronics,Tennis Racket,2,118,1722297600000000000,NY,Standard
C0208,Clothing,Headphones,3,110,1726444800000000000,CA,Overnight
C0220,Sports,Lamp,3,428,1723593600000000000,NY,Express
C0152,Home & Garden,Shoes,5,456,1723334400000000000,CA,Overnight
C0360,Home & Garden,Headphones,2,364,1717632000000000000,CA,Standard
C0174,Home & Garden,Cookbook,2,331,1709856000000000000,NY,Overnight
C0278,Home & Garden,Dumbbells,2,127,1727740800000000000,CA,Overnight
C0191,Home & Garden,Laptop,5,117,1725148800000000000,CA,Express
C0248,Electronics,Textbook,2,491,1715990400000000000,NY,Express
C0325,Books,Garden Tools,4,372,1709251200000000000,CA,Overnight
C0089,Clothing,Dumbbells,5,159,1725494400000000000,NY,Standard
C0422,Home & Garden,Textbook,5,170,1713398400000000000,CA,Express
C0286,Home & Garden,Jeans,3,352,1723852800000000000,CA,Express
C0429,Electronics,T-Shirt,2,481,1733270400000000000,CA,Standard
C0060,Sports,Garden Tools,2,421,1721606400000000000,CA,Overnight
C0429,Clothing,Hat,2,237,1726617600000000000,NY,Express
C0038,Home & Garden,Tablet,4,57,1731196800000000000,NY,Overnight
C0095,Clothing,Lamp,5,447,1731196800000000000,CA,Express
C0047,Home & Garden,Yoga Mat,3,275,1725580800000000000,NY,Express
C0043,Books,Lamp,3,35,1726790400000000000,NY,Express
C0337,Books,Jacket,3,191,1712361600000000000,NY,Overnight
C0412,Books,Rug,4,260,1717286400000000000,CA,Standard
C0220,Clothing,Tennis Racket,5,211,1708387200000000000,NY,Express
C0478,Books,Plant Pot,4,156,1730073600000000000,CA,Express
C0228,Home & Garden,Cushion,2,235,1719878400000000000,CA,Express
C0270,Books,Lamp,3,46,1715990400000000000,CA,Standard
C0441,Home & Garden,Monitor,4,471,1705536000000000000,NY,Overnight
C0486,Clothing,Hat,4,396,1720483200000000000,CA,Express
C0405,Clothing,Novel,2,273,1707696000000000000,CA,Express
C0241,Home & Garden,Yoga Mat,4,115,1722211200000000000,NY,Express
C0032,Home & Garden,Shoes,4,236,1718582400000000000,CA,Express
C0030,Sports,Headphones,5,375,1705276800000000000,CA,Overnight
C0057,Books,Jacket,4,212,1722297600000000000,NY,Standard
C0394,Books,Smartphone,4,46,1714348800000000000,NY,Standard
C0298,Books,T-Shirt,3,421,1716595200000000000,CA,Overnight
C0180,Electronics,Hat,2,94,1722988800000000000,CA,Overnight
C0417,Sports,Running Shoes,3,476,1717113600000000000,CA,Standard
C0167,Clothing,Monitor,3,413,1707523200000000000,NY,Standard
C0405,Home & Garden,Lamp,3,74,1714608000000000000,CA,Overnight
C0064,Sports,Cushion,4,210,1727913600000000000,NY,Express
C0410,Books,Rug,4,340,1721865600000000000,NY,Standard
C0224,Books,Cushion,2,423,1723075200000000000,NY,Overnight
C0447,Electronics,Garden Tools,2,372,1720742400000000000,NY,Standard
C0175,Electronics,Jacket,5,460,1720569600000000000,NY,Overnight
C0267,Home & Garden,Rug,3,453,1711584000000000000,NY,Express
C0391,Books,Cookbook,2,183,1712102400000000000,NY,Express
C0172,Home & Garden,Cushion,2,418,1723593600000000000,CA,Express
C0207,Clothing,Laptop,5,498,1720656000000000000,NY,Express
C0250,Clothing,Headphones,4,322,1735516800000000000,CA,Standard
C0048,Electronics,Monitor,5,195,1728172800000000000,NY,Express
C0300,Sports,Textbook,5,375,1731283200000000000,CA,Overnight
C0459,Sports,Laptop,3,354,1710806400000000000,CA,Express
C0490,Clothing,Tablet,2,144,1717977600000000000,NY,Standard
C0180,Clothing,Yoga Mat,5,233,1714348800000000000,CA,Express
C0185,Books,Cookbook,5,465,1717977600000000000,CA,Standard
C0456,Electronics,Laptop,4,260,1719792000000000000,NY,Express
C0393,Sports,Tablet,5,432,1729555200000000000,NY,Express
C0157,Books,Jacket,3,451,1721260800000000000,NY,Overnight
C0285,Electronics,Smartphone,2,426,1734048000000000000,NY,Overnight
C0032,Clothing,Yoga Mat,3,72,1715126400000000000,CA,Standard
C0172,Books,Plant Pot,4,40,1722902400000000000,NY,Express
C0052,Books,Tablet,2,134,1709424000000000000,NY,Overnight
C0294,Clothing,Cookbook,3,149,1721088000000000000,NY,Standard
C0039,Sports,Magazine,3,299,1715817600000000000,NY,Standard
C0257,Home & Garden,Smartphone,5,231,1711411200000000000,NY,Overnight
C0008,Home & Garden,Tablet,2,94,1729209600000000000,CA,Standard
C0466,Home & Garden,Textbook,3,96,1720569600000000000,CA,Standard
C0205,Clothing,Cookbook,5,255,1722384000000000000,CA,Standard
C0139,Books,Laptop,5,432,1712620800000000000,CA,Standard
C0284,Home & Garden,Cushion,5,120,1704240000000000000,NY,Overnight
C0485,Books,Monitor,5,162,1726272000000000000,CA,Overnight
C0044,Home & Garden,Lamp,3,248,1714780800000000000,NY,Express
C0384,Home & Garden,Lamp,2,200,1731888000000000000,CA,Express
C0136,Home & Garden,Tablet,4,39,1725062400000000000,NY,Overnight
C0080,Sports,Headphones,3,276,1708732800000000000,NY,Standard
C0164,Home & Garden,Rug,3,138,1718668800000000000,CA,Express
C0044,Electronics,Cushion,2,483,1708905600000000000,CA,Express
C0293,Electronics,Lamp,4,418,1714867200000000000,NY,Overnight
C0318,Electronics,T-Shirt,4,11,1729382400000000000,CA,Standard
C0414,Electronics,Textbook,5,494,1717891200000000000,NY,Overnight
C0449,Books,Running Shoes,2,283,1728777600000000000,NY,Express
C0344,Electronics,Dumbbells,5,277,1731283200000000000,NY,Overnight
C0179,Home & Garden,Hat,3,12,1706486400000000000,NY,Overnight
C0282,Home & Garden,T-Shirt,5,184,1708732800000000000,CA,Express
C0364,Sports,Cookbook,5,97,1723334400000000000,NY,Standard
C0258,Books,Yoga Mat,3,478,1714089600000000000,CA,Standard
C0031,Clothing,Tablet,4,296,1705968000000000000,CA,Standard
C0215,Electronics,Jeans,3,496,1731369600000000000,CA,Overnight
C0460,Clothing,Textbook,2,389,1715040000000000000,CA,Express
C0451,Home & Garden,Jacket,3,432,1714780800000000000,CA,Express
C0009,Sports,Lamp,2,306,1734825600000000000,CA,Overnight
C0426,Sports,Magazine,5,18,1718496000000000000,NY,Overnight
C0395,Sports,Textbook,2,409,1709337600000000000,CA,Standard
C0187,Clothing,Textbook,3,108,1724284800000000000,CA,Overnight
C0219,Clothing,Headphones,4,379,1720656000000000000,CA,Standard
C0225,Sports,Novel,5,398,1732406400000000000,CA,Overnight
C0115,Home & Garden,Headphones,3,104,1720656000000000000,NY,Overnight
C0421,Home & Garden,Laptop,3,498,1730073600000000000,NY,Standard
C0284,Electronics,Rug,2,185,1726444800000000000,CA,Overnight
C0137,Electronics,Textbook,4,282,1715040000000000000,NY,Express
C0498,Electronics,Rug,5,352,1705708800000000000,NY,Standard
C0034,Books,Running Shoes,2,141,1708560000000000000,CA,Overnight
C0470,Home & Garden,Dumbbells,5,267,1728172800000000000,CA,Standard
C0335,Home & Garden,Laptop,5,397,1711929600000000000,CA,Express
C0141,Sports,Magazine,4,248,1705449600000000000,CA,Express
C0170,Home & Garden,Shoes,4,336,1705190400000000000,NY,Overnight
C0087,Clothing,Dumbbells,4,97,1734566400000000000,NY,Overnight
C0007,Electronics,Shoes,2,161,1730419200000000000,CA,Standard
C0031,Clothing,Running Shoes,2,66,1716854400000000000,NY,Standard
C0141,Books,Textbook,4,491,1708387200000000000,CA,Standard
C0198,Clothing,Textbook,4,21,1723507200000000000,CA,Express
C0332,Sports,Yoga Mat,2,202,1717977600000000000,NY,Overnight
C0140,Clothing,Laptop,4,471,1721692800000000000,NY,Express
C0383,Sports,Jeans,2,212,1731024000000000000,NY,Overnight
C0248,Books,Tablet,4,262,1705881600000000000,CA,Overnight
C0300,Clothing,Dumbbells,5,223,1729468800000000000,NY,Overnight
C0210,Home & Garden,Jacket,4,252,1718323200000000000,NY,Express
C0281,Clothing,Tennis Racket,4,135,1712880000000000000,CA,Standard
C0388,Home & Garden,Cookbook,5,382,1734739200000000000,NY,Standard
C0180,Sports,Yoga Mat,5,217,1732320000000000000,NY,Standard
C0147,Home & Garden,Novel,4,322,1730246400000000000,NY,Standard
C0034,Electronics,Shoes,4,473,1719273600000000000,CA,Standard
C0337,Home & Garden,Jeans,2,378,1723420800000000000,CA,Standard
C0373,Books,Hat,3,395,1734048000000000000,NY,Standard
C0013,Home & Garden,Jeans,3,156,1732320000000000000,NY,Express
C0121,Clothing,Lamp,4,385,1734998400000000000,NY,Express
C0281,Books,Dumbbells,4,340,1708128000000000000,CA,Express
C0243,Home & Garden,Basketball,5,342,1722297600000000000,NY,Express
C0389,Home & Garden,Running Shoes,4,113,1723680000000000000,CA,Standard
C0038,Home & Garden,Magazine,5,435,1722556800000000000,NY,Overnight
C0233,Clothing,Shoes,5,342,1715040000000000000,CA,Overnight
C0159,Sports,Lamp,4,423,1704412800000000000,NY,Overnight
C0498,Clothing,Cushion,5,301,1731888000000000000,CA,Express
C0244,Books,Dumbbells,4,242,1714435200000000000,NY,Overnight
C0242,Clothing,Yoga Mat,2,450,1722384000000000000,NY,Express
C0031,Home & Garden,T-Shirt,3,334,1713657600000000000,NY,Standard
C0102,Books,Shoes,5,65,1723420800000000000,NY,Standard
C0088,Sports,Monitor,3,182,1707523200000000000,CA,Overnight
C0119,Electronics,Tennis Racket,2,485,1734480000000000000,CA,Express
C0436,Home & Garden,Smartphone,4,479,1707091200000000000,CA,Express
C0445,Electronics,Headphones,5,420,1718841600000000000,NY,Overnight
C0300,Electronics,Monitor,2,78,1716681600000000000,CA,Standard
C0181,Sports,Garden Tools,3,476,1722470400000000000,CA,Express
C0485,Clothing,Cookbook,4,220,1729382400000000000,NY,Standard
C0084,Books,Novel,4,245,1731456000000000000,CA,Overnight
C0108,Sports,Monitor,5,278,1731801600000000000,NY,Overnight
C0041,Clothing,Headphones,5,16,1721952000000000000,CA,Express
C0137,Sports,Plant Pot,3,475,1716163200000000000,CA,Express
C0349,Home & Garden,Textbook,4,127,1723507200000000000,NY,Express
C0214,Books,Rug,3,336,1715904000000000000,NY,Express
C0466,Home & Garden,Shoes,3,266,1727568000000000000,CA,Overnight
C0007,Books,Plant Pot,2,101,1730332800000000000,NY,Express
C0379,Clothing,T-Shirt,2,349,1711411200000000000,CA,Standard
C0258,Electronics,Yoga Mat,2,257,1709424000000000000,CA,Express
C0267,Books,Cookbook,5,387,1705622400000000000,CA,Overnight
C0390,Books,Plant Pot,3,81,1712275200000000000,NY,Overnight
C0122,Home & Garden,Tennis Racket,3,353,1717113600000000000,CA,Express
C0256,Clothing,Basketball,5,185,1725235200000000000,NY,Standard
C0419,Home & Garden,Plant Pot,3,420,1724371200000000000,NY,Express
C0136,Books,Headphones,3,142,1717027200000000000,NY,Overnight
C0311,Electronics,Monitor,5,446,1706572800000000000,CA,Overnight
C0174,Electronics,Monitor,4,498,1726272000000000000,NY,Express
C0448,Clothing,Jacket,3,54,1728950400000000000,CA,Express
C0242,Sports,Textbook,5,157,1734220800000000000,CA,Overnight
C0204,Books,Novel,4,61,1734048000000000000,CA,Express
C0342,Clothing,Shoes,4,369,1733529600000000000,NY,Express
C0246,Sports,Hat,5,244,1727740800000000000,CA,Overnight
C0379,Books,Headphones,3,255,1733356800000000000,NY,Express
C0210,Clothing,Hat,5,167,1719014400000000000,NY,Standard
C0432,Electronics,Headphones,4,234,1722816000000000000,NY,Express
C0335,Electronics,Smartphone,2,480,1730160000000000000,NY,Overnight
C0273,Sports,Plant Pot,4,211,1714176000000000000,CA,Overnight
C0458,Clothing,Hat,4,143,1709942400000000000,NY,Overnight
C0089,Electronics,Cushion,2,409,1716076800000000000,CA,Overnight
C0246,Home & Garden,Textbook,2,126,1711756800000000000,NY,Standard
C0173,Electronics,Plant Pot,2,466,1725926400000000000,CA,Overnight
C0392,Books,Lamp,5,466,1716681600000000000,CA,Overnight
C0066,Sports,Headphones,3,121,1708387200000000000,NY,Standard
C0139,Books,Smartphone,5,375,1718150400000000000,NY,Standard
C0238,Clothing,Plant Pot,2,306,1723680000000000000,NY,Overnight
C0067,Clothing,Monitor,4,173,1714780800000000000,CA,Express
C0321,Books,Lamp,2,212,1714003200000000000,CA,Overnight
C0123,Electronics,Running Shoes,5,138,1733443200000000000,NY,Standard
C0391,Electronics,Rug,4,438,1726876800000000000,NY,Overnight
C0470,Home & Garden,Cushion,4,272,1730505600000000000,NY,Standard
C0110,Home & Garden,Cushion,5,251,1724976000000000000,CA,Standard
C0394,Clothing,Headphones,3,143,1721001600000000000,NY,Standard
C0249,Electronics,Textbook,5,121,1705363200000000000,CA,Express
C0383,Electronics,Basketball,4,320,1706486400000000000,NY,Standard
C0277,Home & Garden,Shoes,5,480,1712188800000000000,NY,Overnight
C0029,Books,Plant Pot,3,491,1718236800000000000,CA,Express
C0326,Home & Garden,Monitor,4,443,1708387200000000000,NY,Overnight
C0403,Electronics,Lamp,5,103,1707091200000000000,CA,Express
C0229,Home & Garden,Laptop,4,494,1733961600000000000,NY,Standard
C0242,Home & Garden,Running Shoes,5,490,1715126400000000000,CA,Standard
C0381,Clothing,Running Shoes,5,292,1706486400000000000,CA,Standard
C0120,Clothing,Novel,2,359,1720224000000000000,NY,Express
C0447,Sports,Laptop,2,27,1712880000000000000,NY,Overnight
C0423,Clothing,Magazine,3,97,1708646400000000000,NY,Overnight
C0310,Home & Garden,Magazine,4,218,1731542400000000000,NY,Overnight
C0082,Books,Tablet,3,296,1714867200000000000,NY,Express
C0104,Clothing,Tennis Racket,3,236,1710374400000000000,NY,Standard
C0094,Books,Smartphone,5,186,1725667200000000000,NY,Overnight
C0374,Books,Headphones,5,436,1726790400000000000,CA,Overnight
C0165,Home & Garden,Basketball,4,355,1729555200000000000,CA,Express
C0386,Books,Cushion,5,130,1705190400000000000,CA,Standard
C0471,Home & Garden,Garden Tools,2,12,1716854400000000000,NY,Overnight
C0058,Clothing,Dumbbells,3,450,1715299200000000000,CA,Standard
C0265,Home & Garden,Lamp,4,377,1729296000000000000,NY,Overnight
C0240,Home & Garden,Garden Tools,2,398,1708041600000000000,NY,Express
C0449,Clothing,Novel,2,203,1727308800000000000,CA,Express
C0265,Sports,Dumbbells,4,304,1706832000000000000,NY,Overnight
C0365,Books,Dumbbells,2,277,1730851200000000000,CA,Standard
C0347,Home & Garden,Cookbook,2,194,1710547200000000000,NY,Overnight
C0302,Clothing,Yoga Mat,4,342,1721088000000000000,CA,Standard
C0150,Electronics,Cookbook,5,368,1734825600000000000,CA,Standard
C0318,Electronics,Rug,2,10,1705104000000000000,NY,Standard
C0017,Sports,Textbook,5,52,1723248000000000000,CA,Standard
C0409,Electronics,Cushion,2,17,1717113600000000000,CA,Standard
C0143,Clothing,Plant Pot,4,80,1734912000000000000,NY,Standard
C0118,Sports,Tennis Racket,4,79,1717804800000000000,NY,Express
C0323,Books,Basketball,5,332,1721347200000000000,CA,Express
C0147,Sports,Garden Tools,3,350,1724112000000000000,CA,Standard
C0376,Electronics,Cushion,4,14,1710633600000000000,NY,Express
C0387,Books,Plant Pot,4,100,1709769600000000000,NY,Standard
C0455,Clothing,Yoga Mat,4,491,1719100800000000000,NY,Overnight
C0425,Sports,Garden Tools,3,235,1713225600000000000,CA,Standard
C0331,Home & Garden,Tablet,2,450,1732406400000000000,NY,Standard
C0237,Electronics,Textbook,4,36,1726790400000000000,CA,Standard
C0241,Electronics,Tablet,4,122,1706918400000000000,CA,Overnight
C0322,Home & Garden,Running Shoes,2,100,1723852800000000000,NY,Overnight
C0190,Clothing,Dumbbells,5,234,1706832000000000000,CA,Overnight
C0174,Home & Garden,Cookbook,5,118,1721001600000000000,CA,Overnight
C0057,Electronics,Running Shoes,2,159,1719878400000000000,CA,Express
C0205,Books,Tablet,4,145,1718841600000000000,CA,Standard
C0106,Clothing,Running Shoes,3,453,1713657600000000000,CA,Standard
C0481,Books,Novel,5,64,1726012800000000000,NY,Overnight
C0310,Clothing,Cushion,2,143,1730937600000000000,CA,Standard
C0268,Sports,Running Shoes,3,34,1723248000000000000,NY,Express
C0372,Books,Garden Tools,5,235,1716681600000000000,NY,Standard
C0446,Electronics,Magazine,3,379,1724803200000000000,CA,Standard
C0229,Home & Garden,Tablet,5,283,1705622400000000000,NY,Express
C0404,Electronics,Hat,4,349,1716854400000000000,NY,Overnight
C0430,Clothing,Monitor,2,169,1709596800000000000,CA,Overnight
C0268,Sports,Tennis Racket,5,416,1728259200000000000,NY,Overnight
C0153,Sports,Dumbbells,3,280,1733788800000000000,NY,Overnight
C0439,Electronics,Novel,4,381,1708646400000000000,NY,Overnight
C0113,Sports,Cookbook,3,384,1725235200000000000,NY,Express
C0351,Electronics,Cushion,5,107,1727568000000000000,CA,Express
C0132,Clothing,Shoes,5,235,1733097600000000000,CA,Overnight
C0038,Home & Garden,Textbook,4,206,1714003200000000000,CA,Standard
C0207,Books,Hat,4,173,1704240000000000000,CA,Express
C0168,Books,Lamp,3,374,1725148800000000000,NY,Express
C0370,Home & Garden,Headphones,4,447,1728259200000000000,NY,Standard
C0227,Sports,Running Shoes,5,483,1734220800000000000,NY,Overnight
C0463,Sports,Lamp,2,371,1726963200000000000,CA,Overnight
C0045,Sports,T-Shirt,5,102,1711497600000000000,NY,Express
C0500,Clothing,Tablet,5,139,1711670400000000000,CA,Standard
C0230,Home & Garden,Rug,2,420,1704931200000000000,CA,Express
C0419,Electronics,Monitor,4,157,1707264000000000000,CA,Express
C0445,Clothing,Textbook,4,134,1714867200000000000,NY,Standard
C0468,Clothing,Hat,2,34,1726531200000000000,CA,Overnight
C0498,Electronics,Laptop,5,103,1705190400000000000,NY,Standard
C0197,Books,Jeans,2,190,1727395200000000000,NY,Overnight
C0033,Sports,Garden Tools,2,349,1726704000000000000,NY,Standard
C0434,Books,Laptop,3,12,1733961600000000000,NY,Standard
C0242,Sports,Magazine,3,260,1714608000000000000,CA,Standard
C0424,Books,Cookbook,4,460,1711324800000000000,CA,Express
C0440,Clothing,Monitor,5,174,1718496000000000000,NY,Express
C0069,Home & Garden,T-Shirt,4,402,1716854400000000000,CA,Express
C0395,Books,Running Shoes,2,333,1730419200000000000,CA,Standard
C0190,Sports,Tablet,4,252,1719705600000000000,CA,Overnight
C0416,Sports,Plant Pot,2,340,1704931200000000000,CA,Overnight
C0331,Sports,Novel,4,57,1717459200000000000,NY,Express
C0471,Books,Basketball,4,89,1732924800000000000,CA,Standard
C0060,Home & Garden,Plant Pot,3,447,1731628800000000000,CA,Express
C0053,Electronics,Hat,3,137,1718150400000000000,NY,Overnight
C0276,Clothing,Garden Tools,4,145,1710288000000000000,NY,Overnight
C0265,Electronics,Laptop,3,209,1715212800000000000,NY,Express
C0261,Home & Garden,Dumbbells,5,69,1712880000000000000,NY,Standard
C0500,Clothing,Basketball,2,299,1711065600000000000,CA,Standard
C0494,Clothing,Tennis Racket,5,37,1711238400000000000,CA,Standard
C0196,Sports,Hat,5,156,1720396800000000000,CA,Overnight
C0164,Electronics,Garden Tools,5,34,1723161600000000000,CA,Express
C0055,Sports,Jeans,3,142,1726185600000000000,CA,Standard
C0434,Electronics,Cookbook,3,166,1721088000000000000,CA,Standard
C0410,Home & Garden,Tennis Racket,4,178,1718582400000000000,CA,Overnight
C0494,Home & Garden,Plant Pot,5,197,1712966400000000000,CA,Express
C0337,Home & Garden,Novel,2,275,1730332800000000000,NY,Standard
C0228,Sports,Yoga Mat,4,499,1713830400000000000,NY,Express
C0444,Sports,Jacket,4,366,1720051200000000000,CA,Express
C0412,Books,Headphones,5,212,1723334400000000000,CA,Express
C0215,Books,Running Shoes,3,149,1727913600000000000,CA,Express
C0401,Home & Garden,Hat,5,50,1706918400000000000,NY,Standard
C0203,Sports,Jacket,5,136,1714521600000000000,NY,Express
C0101,Books,Hat,3,419,1714608000000000000,NY,Overnight
C0109,Clothing,Jacket,5,161,1710288000000000000,CA,Overnight
C0099,Electronics,Dumbbells,4,111,1714435200000000000,CA,Standard
C0347,Books,T-Shirt,4,218,1733961600000000000,CA,Overnight
C0181,Clothing,Textbook,2,49,1712448000000000000,NY,Express
C0199,Electronics,Novel,3,86,1726531200000000000,CA,Standard
C0213,Electronics,Jeans,2,470,1730592000000000000,NY,Standard
C0373,Home & Garden,Rug,2,90,1723248000000000000,NY,Express
C0268,Sports,Tennis Racket,4,291,1716681600000000000,NY,Express
